Cap Hit,Chip,Games Missed,Injury Type,Player,Position,Season,Team,Games Missed
0.8,19.512195122,2,Upper body,"Nikitin, Nikita",D,2010/11,St. Louis,2
0.8,97.560975610,10,Wrist,"Nikitin, Nikita",D,2010/11,St. Louis,10
3.167,115.865853659,3,Upper body,"Pietrangelo, Alex",D,2010/11,St. Louis,3
1.1,26.829268293,2,Lower body,"Polak, Roman",D,2010/11,St. Louis,2
1.1,321.951219512,24,Wrist,"Polak, Roman",D,2010/11,St. Louis,24
3.75,503.048780488,11,Hand,"Halak, Jaroslav",G,2010/11,St. Louis,11
3.75,91.463414634,2,Upper body,"Halak, Jaroslav",G,2010/11,St. Louis,2
1.85,293.292682927,13,Ankle,"Downie, Steve",F,2010/11,Tampa Bay,13
1.85,67.682926829,3,Back,"Downie, Steve",F,2010/11,Tampa Bay,3
1.85,203.048780488,9,Lower body,"Downie, Steve",F,2010/11,Tampa Bay,9
5.25,64.024390244,1,Neck,"Gagne, Simon",F,2010/11,Tampa Bay,1
5.25,1152.439024390,18,Neck,"Gagne, Simon",F,2010/11,Tampa Bay,18
0.494,6.024390244,1,Stomach,"Jones, Blair",F,2010/11,Tampa Bay,1
7.727,94.231707317,1,Hand,"Lecavalier, Vincent",F,2010/11,Tampa Bay,1
7.727,1413.475609756,15,Hand,"Lecavalier, Vincent",F,2010/11,Tampa Bay,15
7.727,94.231707317,1,Undisclosed,"Lecavalier, Vincent",F,2010/11,Tampa Bay,1
4.5,1152.439024390,21,Abdominal,"Malone, Ryan",F,2010/11,Tampa Bay,21
4.5,274.390243902,5,Undisclosed,"Malone, Ryan",F,2010/11,Tampa Bay,5
1.1,67.073170732,5,Groin,"Moore, Dominic",F,2010/11,Tampa Bay,5
0.517,12.609756098,2,Ear,"Ritola, Mattias",F,2010/11,Tampa Bay,2
0.517,37.829268293,6,Ear,"Ritola, Mattias",F,2010/11,Tampa Bay,6
0.517,18.914634146,3,Illness,"Ritola, Mattias",F,2010/11,Tampa Bay,3
0.517,18.914634146,3,Lower body,"Ritola, Mattias",F,2010/11,Tampa Bay,3
0.625,22.865853659,3,Concussion,"Thompson, Nate",F,2010/11,Tampa Bay,3
0.846,10.317073171,1,Flu,"Tyrell, Dana",F,2010/11,Tampa Bay,1
1,12.195121951,1,Back,"Bergeron, Marc-Andre",D,2010/11,Tampa Bay,2
4.25,51.829268293,1,Lower body,"Brewer, Eric",D,2010/11,Tampa Bay,1
3.5,42.682926829,1,Foot,"Hedman, Victor",D,2010/11,Tampa Bay,1
3.5,85.365853659,2,Lower body,"Hedman, Victor",D,2010/11,Tampa Bay,2
1,195.121951220,16,Ankle,"Jones, Randy",D,2010/11,Tampa Bay,16
1,36.585365854,3,Upper body,"Jones, Randy",D,2010/11,Tampa Bay,3
0.75,118.902439024,13,Abdominal,"Lundin, Mike",D,2010/11,Tampa Bay,13
3.607,351.902439024,8,Knee,"Ohlund, Mattias",D,2010/11,Tampa Bay,8
3.607,87.975609756,2,Lower body,"Ohlund, Mattias",D,2010/11,Tampa Bay,2
0.525,25.609756098,4,Ankle,"Smaby, Matt",D,2010/11,Tampa Bay,4
0.525,57.621951220,9,Ankle,"Smaby, Matt",D,2010/11,Tampa Bay,9
0.525,25.609756098,4,Flu,"Smaby, Matt",D,2010/11,Tampa Bay,4
0.525,6.402439024,1,Stomach,"Smaby, Matt",D,2010/11,Tampa Bay,1
2.2,402.439024390,15,Knee,"Smith, Mike",G,2010/11,Tampa Bay,15
3,146.341463415,4,Eye,"Armstrong, Colby",F,2010/11,Toronto,4
3,585.365853659,16,Finger,"Armstrong, Colby",F,2010/11,Toronto,16
3,439.024390244,12,Foot,"Armstrong, Colby",F,2010/11,Toronto,12
0.528,6.439024390,1,Upper body,"Boyce, Darryl",F,2010/11,Toronto,1
0.575,7.012195122,1,Illness,"Brent, Tim",F,2010/11,Toronto,1
0.538,124.658536585,19,Finger,"Brown, Mike",F,2010/11,Toronto,19
0.538,6.560975610,1,Groin,"Brown, Mike",F,2010/11,Toronto,1
0.538,59.048780488,9,Upper body,"Brown, Mike",F,2010/11,Toronto,9
0.725,123.780487805,14,Knee,"Mitchell, John",F,2010/11,Toronto,14
1,439.024390244,36,Concussion,"Orr, Colton",F,2010/11,Toronto,36
0.513,25.024390244,4,Nose,"Rosehill, Jay",F,2010/11,Toronto,4
0.75,9.146341463,1,Leg,"Sjostrom, Fredrik",F,2010/11,Toronto,1
0.75,45.731707317,5,Leg,"Sjostrom, Fredrik",F,2010/11,Toronto,5
0.75,9.146341463,1,Upper body,"Sjostrom, Fredrik",F,2010/11,Toronto,1
3.083,37.597560976,1,Back,"Versteeg, Kris",F,2010/11,Toronto,1
3.083,75.195121951,2,Undisclosed,"Versteeg, Kris",F,2010/11,Toronto,2
4.5,219.512195122,4,Finger,"Komisarek, Mike",D,2010/11,Toronto,4
4.5,164.634146341,3,Lower body,"Komisarek, Mike",D,2010/11,Toronto,3
1.45,53.048780488,3,Illness,"Lebda, Brett",D,2010/11,Toronto,3
1.45,70.731707317,4,Shoulder,"Lebda, Brett",D,2010/11,Toronto,4
6.5,1268.292682927,16,Leg,"Phaneuf, Dion",D,2010/11,Toronto,16
6,73.170731707,1,Groin,"Giguere, Jean-Sebastien",G,2010/11,Toronto,1
6,439.024390244,6,Groin,"Giguere, Jean-Sebastien",G,2010/11,Toronto,6
6,804.878048780,11,Groin,"Giguere, Jean-Sebastien",G,2010/11,Toronto,11
6,219.512195122,3,Lower body,"Giguere, Jean-Sebastien",G,2010/11,Toronto,3
0.497,133.341463415,22,Ankle,"Bolduc, Alexandre",F,2010/11,Vancouver,22
0.497,60.609756098,10,Shoulder,"Bolduc, Alexandre",F,2010/11,Vancouver,10
2,243.902439024,10,Shoulder,"Burrows, Alex",F,2010/11,Vancouver,10
0.55,107.317073171,16,Hand,"Desbiens, Guillaume",F,2010/11,Vancouver,16
0.625,68.597560976,9,Upper body,"Glass, Tanner",F,2010/11,Vancouver,9
1.6,97.560975610,5,Hand,"Higgins, Chris",F,2010/11,Vancouver,5
2.5,304.878048780,10,Eye,"Malhotra, Manny",F,2010/11,Vancouver,10
2.55,31.097560976,1,Illness,"Raymond, Mason",F,2010/11,Vancouver,1
2.55,31.097560976,1,Shoulder,"Raymond, Mason",F,2010/11,Vancouver,1
2.55,310.975609756,10,Thumb,"Raymond, Mason",F,2010/11,Vancouver,10
0.541,13.195121951,2,Upper body,"Rypien, Rick",F,2010/11,Vancouver,2
2.5,30.487804878,1,Concussion,"Samuelsson, Mikael",F,2010/11,Vancouver,1
2.5,182.926829268,6,Lower body,"Samuelsson, Mikael",F,2010/11,Vancouver,6
0.613,22.426829268,3,Ribs,"Volpatti, Aaron",F,2010/11,Vancouver,3
1.05,102.439024390,8,Shoulder,"Alberts, Andrew",D,2010/11,Vancouver,8
1.05,320.121951220,25,Wrist,"Alberts, Andrew",D,2010/11,Vancouver,25
4.2,256.097560976,5,Concussion,"Ballard, Keith",D,2010/11,Vancouver,5
4.2,102.439024390,2,Flu,"Ballard, Keith",D,2010/11,Vancouver,2
4.2,307.317073171,6,Knee,"Ballard, Keith",D,2010/11,Vancouver,6
3.75,45.731707317,1,Flu,"Bieksa, Kevin",D,2010/11,Vancouver,1
3.75,685.975609756,15,Foot,"Bieksa, Kevin",D,2010/11,Vancouver,15
3.25,1228.658536585,31,Back,"Edler, Alexander",D,2010/11,Vancouver,31
3.1,113.414634146,3,Concussion,"Ehrhoff, Christian",D,2010/11,Vancouver,3
4.5,274.390243902,5,Concussion,"Hamhuis, Dan",D,2010/11,Vancouver,10
4.5,439.024390244,8,Foot,"Hamhuis, Dan",D,2010/11,Vancouver,8
0.925,146.646341463,13,Groin,"Parent, Ryan",D,2010/11,Vancouver,13
0.75,73.170731707,8,Knee,"Rome, Aaron",D,2010/11,Vancouver,8
3.5,2219.512195122,52,Achilles,"Salo, Sami",D,2010/11,Vancouver,52
0.65,237.804878049,30,Foot,"Sweatt, Lee",D,2010/11,Vancouver,30
0.9,21.951219512,2,Upper body,"Tanev, Chris",D,2010/11,Vancouver,2
5.333,65.036585366,1,Illness,"Luongo, Roberto",G,2010/11,Vancouver,1
4.5,54.878048780,1,Undisclosed,"Arnott, Jason",F,2010/11,Washington,1
4.5,329.268292683,6,Undisclosed,"Arnott, Jason",F,2010/11,Washington,6
6.7,408.536585366,5,Thumb,"Backstrom, Nicklas",F,2010/11,Washington,5
0.513,43.792682927,7,Upper body,"Beagle, Jay",F,2010/11,Washington,7
1,170.731707317,14,Finger,"Bradley, Matt",F,2010/11,Washington,14
1,60.975609756,5,Lower body,"Bradley, Matt",F,2010/11,Washington,5
2.2,26.829268293,1,Shoulder,"Fehr, Eric",F,2010/11,Washington,1
2.2,590.243902439,22,Shoulder,"Fehr, Eric",F,2010/11,Washington,22
2.2,53.658536585,2,Upper body,"Fehr, Eric",F,2010/11,Washington,2
0.8,19.512195122,2,Lower body,"Gordon, Boyd",F,2010/11,Washington,2
0.8,107.317073171,11,Lower body,"Gordon, Boyd",F,2010/11,Washington,11
0.8,48.780487805,5,Undisclosed,"Gordon, Boyd",F,2010/11,Washington,5
0.575,14.024390244,2,Undisclosed,"Hendricks, Matt",F,2010/11,Washington,2
0.9,21.951219512,2,Flu,"Johansson, Marcus",F,2010/11,Washington,2
0.9,65.853658537,6,Hip,"Johansson, Marcus",F,2010/11,Washington,6
0.9,10.975609756,1,Lower body,"Johansson, Marcus",F,2010/11,Washington,1
0.9,10.975609756,1,Undisclosed,"Johansson, Marcus",F,2010/11,Washington,1
0.638,116.707317073,15,Undisclosed,"King, D.J.",F,2010/11,Washington,15
2.8,102.439024390,3,Facial,"Knuble, Mike",F,2010/11,Washington,3
9.538,348.951219512,3,Undisclosed,"Ovechkin, Alexander",F,2010/11,Washington,3
0.717,8.743902439,1,Nose,"Perreault, Mathieu",F,2010/11,Washington,1
6,219.512195122,3,Flu,"Semin, Alexander",F,2010/11,Washington,3
6,878.048780488,12,Hip,"Semin, Alexander",F,2010/11,Washington,12
6,146.341463415,2,Wrist,"Semin, Alexander",F,2010/11,Washington,2
1.25,45.731707317,3,Illness,"Erskine, John",D,2010/11,Washington,3
1.25,15.243902439,1,Undisclosed,"Erskine, John",D,2010/11,Washington,2
5.25,128.048780488,2,Flu,"Green, Mike",D,2010/11,Washington,2
5.25,1280.487804878,20,Head,"Green, Mike",D,2010/11,Washington,20
5.25,128.048780488,2,Undisclosed,"Green, Mike",D,2010/11,Washington,2
5.25,320.121951220,5,Undisclosed,"Green, Mike",D,2010/11,Washington,5
5.25,192.073170732,3,Upper body,"Green, Mike",D,2010/11,Washington,3
3.5,85.365853659,2,Groin,"Poti, Tom",D,2010/11,Washington,2
3.5,256.097560976,6,Groin,"Poti, Tom",D,2010/11,Washington,6
3.5,128.048780488,3,Head,"Poti, Tom",D,2010/11,Washington,3
3.5,128.048780488,3,Lower body,"Poti, Tom",D,2010/11,Washington,3
3.5,341.463414634,8,Lower body,"Poti, Tom",D,2010/11,Washington,8
3.5,1621.951219512,38,Lower body,"Poti, Tom",D,2010/11,Washington,38
2.75,301.829268293,9,Thumb,"Schultz, Jeff",D,2010/11,Washington,9
0.7,17.073170732,2,Hip,"Sloan, Tyler",D,2010/11,Washington,2
0.7,76.829268293,9,Hip,"Sloan, Tyler",D,2010/11,Washington,9
0.7,8.536585366,1,Jaw,"Sloan, Tyler",D,2010/11,Washington,1
0.7,25.609756098,3,Undisclosed,"Sloan, Tyler",D,2010/11,Washington,3
0.7,42.682926829,5,Undisclosed,"Sloan, Tyler",D,2010/11,Washington,5
3.938,240.121951220,5,Leg,"Wideman, Dennis",D,2010/11,Washington,5
0.822,10.024390244,1,Illness,"Neuvirth, Michal",G,2010/11,Washington,1
0.822,10.024390244,1,Lower body,"Neuvirth, Michal",G,2010/11,Washington,1
0.822,40.097560976,4,Lower body,"Neuvirth, Michal",G,2010/11,Washington,4
0.822,80.195121951,8,Groin,"Varlamov, Semyon",G,2010/11,Washington,8
0.822,110.268292683,11,Knee,"Varlamov, Semyon",G,2010/11,Washington,11
0.822,10.024390244,1,Lower body,"Varlamov, Semyon",G,2010/11,Washington,1
0.822,40.097560976,4,Undisclosed,"Varlamov, Semyon",G,2010/11,Washington,4
4.063,247.743902439,5,Hip,"Antropov, Nik",F,2010/11,Winnipeg/Atlanta,5
0.65,15.853658537,2,Facial,"Boulton, Eric",F,2010/11,Winnipeg/Atlanta,2
1.5,146.341463415,8,Foot,"Burmistrov, Alexander",F,2010/11,Winnipeg/Atlanta,8
0.854,239.536585366,23,Upper body,"Cormier, Patrice",F,2010/11,Winnipeg/Atlanta,23
1.7,124.390243902,6,Upper body,"Dvorak, Radek",F,2010/11,Winnipeg/Atlanta,6
0.965,47.073170732,4,Lower body,"Eager, Ben",F,2010/11,Winnipeg/Atlanta,4
3.1,37.804878049,1,Arm,"Kane, Evander",F,2010/11,Winnipeg/Atlanta,1
3.1,75.609756098,2,Knee,"Kane, Evander",F,2010/11,Winnipeg/Atlanta,2
3.1,75.609756098,2,Lower body,"Kane, Evander",F,2010/11,Winnipeg/Atlanta,2
3.1,151.219512195,4,Lower body,"Kane, Evander",F,2010/11,Winnipeg/Atlanta,4
2.35,28.658536585,1,Lower body,"Ladd, Andrew",F,2010/11,Winnipeg/Atlanta,1
2.383,174.365853659,6,Facial,"Little, Bryan",F,2010/11,Winnipeg/Atlanta,6
1.2,73.170731707,5,Lower body,"Modin, Fredrik",F,2010/11,Winnipeg/Atlanta,5
1.2,73.170731707,5,Upper body,"Modin, Fredrik",F,2010/11,Winnipeg/Atlanta,5
1.2,175.609756098,12,Upper body,"Modin, Fredrik",F,2010/11,Winnipeg/Atlanta,12
1,500,41,Concussion,"Slater, Jim",F,2010/11,Winnipeg/Atlanta,41
1,36.585365854,3,Wrist,"Slater, Jim",F,2010/11,Winnipeg/Atlanta,3
3.375,41.158536585,1,Knee,"Bogosian, Zach",D,2010/11,Winnipeg/Atlanta,1
3.375,246.951219512,6,Shoulder,"Bogosian, Zach",D,2010/11,Winnipeg/Atlanta,6
3.375,41.158536585,1,Undisclosed,"Bogosian, Zach",D,2010/11,Winnipeg/Atlanta,1
3,36.585365854,1,Lower body,"Byfuglien, Dustin",D,2010/11,Winnipeg/Atlanta,1
3.75,274.390243902,6,Finger,"Enstrom, Tobias",D,2010/11,Winnipeg/Atlanta,6
3.75,182.926829268,4,Shoulder,"Enstrom, Tobias",D,2010/11,Winnipeg/Atlanta,4
0.6,43.902439024,6,Undisclosed,"Meyer, Freddy",D,2010/11,Winnipeg/Atlanta,6
0.6,204.878048780,28,Upper body,"Meyer, Freddy",D,2010/11,Winnipeg/Atlanta,28
1.85,157.926829268,7,Knee,"Mason, Chris",G,2010/11,Winnipeg/Atlanta,7
1.15,98.170731707,7,Concussion,"Pavelec, Ondrej",G,2010/11,Winnipeg/Atlanta,7
1.15,42.073170732,3,Wrist,"Pavelec, Ondrej",G,2010/11,Winnipeg/Atlanta,3
0.738,27,3,Illness,"Beleskey, Matt",F,2011/12,Anaheim,3
0.738,27,3,Shoulder,"Beleskey, Matt",F,2011/12,Anaheim,3
4,97.560975610,2,Lower body,"Blake, Jason",F,2011/12,Anaheim,2
4,1658.536585366,34,Wrist,"Blake, Jason",F,2011/12,Anaheim,34
0.693,42.256097561,5,Knee,"Bonino, Nick",F,2011/12,Anaheim,5
0.693,16.902439024,2,Leg,"Bonino, Nick",F,2011/12,Anaheim,2
2.5,243.902439024,8,Lower body,"Koivu, Saku",F,2011/12,Anaheim,8
0.875,138.719512195,13,Facial,"Parros, George",F,2011/12,Anaheim,13
0.875,42.682926829,4,Groin,"Parros, George",F,2011/12,Anaheim,4
5.325,129.878048780,2,Shoulder,"Perry, Corey",F,2011/12,Anaheim,2
0.87,169.756097561,16,Foot,"Smith-Pelly, Devante",F,2011/12,Anaheim,16
0.87,10.609756098,1,Illness,"Smith-Pelly, Devante",F,2011/12,Anaheim,1
1.8,109.756097561,5,Thigh,"Foster, Kurtis",D,2011/12,Anaheim,5
0.525,44.817073171,7,Facial,"Guenin, Nate",D,2011/12,Anaheim,7
3,73.170731707,2,Shoulder,"Lydman, Toni",D,2011/12,Anaheim,2
3,36.585365854,1,Upper body,"Lydman, Toni",D,2011/12,Anaheim,1
3,109.756097561,3,Upper body,"Lydman, Toni",D,2011/12,Anaheim,3
2.175,53.048780488,2,Back,"Sbisa, Luca",D,2011/12,Anaheim,2
0.6,278.048780488,38,Thumb,"Smaby, Matt",D,2011/12,Anaheim,38
5.6,887.804878049,13,Finger,"Visnovsky, Lubomir",D,2011/12,Anaheim,13
5.6,68.292682927,1,Upper body,"Visnovsky, Lubomir",D,2011/12,Anaheim,1
1.5,73.170731707,4,Groin,"Ellis, Dan",G,2011/12,Anaheim,4
1.5,768.292682927,42,Groin,"Ellis, Dan",G,2011/12,Anaheim,42
4.5,54.878048780,1,Lower body,"Hiller, Jonas",G,2011/12,Anaheim,1
0.925,45.121951220,4,Head,"Brule, Gilbert",F,2011/12,Arizona/Phoenix,4
0.55,93.902439024,14,Wrist,"Chipchura, Kyle",F,2011/12,Arizona/Phoenix,14
1.325,113.109756098,7,Lower body,"Gordon, Boyd",F,2011/12,Arizona/Phoenix,7
1.8,263.414634146,12,Facial,"Hanzal, Martin",F,2011/12,Arizona/Phoenix,12
1.8,43.902439024,2,Lower body,"Hanzal, Martin",F,2011/12,Arizona/Phoenix,2
1.8,87.804878049,4,Upper body,"Hanzal, Martin",F,2011/12,Arizona/Phoenix,4
4.5,54.878048780,1,Upper body,"Langkow, Daymond",F,2011/12,Arizona/Phoenix,1
1.05,38.414634146,3,Groin,"O'Reilly, Cal",F,2011/12,Arizona/Phoenix,3
1,36.585365854,3,Upper body,"Pyatt, Taylor",F,2011/12,Arizona/Phoenix,3
1,73.170731707,6,Upper body,"Pyatt, Taylor",F,2011/12,Arizona/Phoenix,6
1.75,21.341463415,1,Undisclosed,"Torres, Raffi",F,2011/12,Arizona/Phoenix,1
3,36.585365854,1,Illness,"Vrbata, Radim",F,2011/12,Arizona/Phoenix,1
3,73.170731707,2,Illness,"Vrbata, Radim",F,2011/12,Arizona/Phoenix,2
3,73.170731707,2,Lower body,"Vrbata, Radim",F,2011/12,Arizona/Phoenix,2
2,24.390243902,1,Facial,"Aucoin, Adrian",D,2011/12,Arizona/Phoenix,1
2,97.560975610,4,Lower body,"Aucoin, Adrian",D,2011/12,Arizona/Phoenix,4
2,121.951219512,5,Lower body,"Aucoin, Adrian",D,2011/12,Arizona/Phoenix,5
2,146.341463415,6,Lower body,"Aucoin, Adrian",D,2011/12,Arizona/Phoenix,6
2.975,253.963414634,7,Undisclosed,"Klesla, Rostislav",D,2011/12,Arizona/Phoenix,7
2.975,362.804878049,10,Upper body,"Klesla, Rostislav",D,2011/12,Arizona/Phoenix,10
2.75,503.048780488,15,Groin,"Morris, Derek",D,2011/12,Arizona/Phoenix,15
2.75,67.073170732,2,Lower body,"Morris, Derek",D,2011/12,Arizona/Phoenix,2
5,1585.365853659,26,Head,"Rozsival, Michal",D,2011/12,Arizona/Phoenix,26
0.55,187.804878049,28,Lower body,"Schlemko, David",D,2011/12,Arizona/Phoenix,28
1.75,1750,82,Concussion,"Sauer, Kurt","D ""retired""",2011/12,Arizona/Phoenix,82
2,146.341463415,6,Groin,"Smith, Mike",G,2011/12,Arizona/Phoenix,6
1.1,13.414634146,1,Foot,"Campbell, Gregory",F,2011/12,Boston,1
1.1,40.243902439,3,Foot,"Campbell, Gregory",F,2011/12,Boston,3
1.1,13.414634146,1,Flu,"Caron, Jordan",F,2011/12,Boston,1
4,1756.097560976,36,Concussion,"Horton, Nathan",F,2011/12,Boston,36
3.75,137.195121951,3,Leg,"Krejci, David",F,2011/12,Boston,3
2.5,30.487804878,1,Flu,"Marchand, Brad",F,2011/12,Boston,1
1.075,65.548780488,5,Arm,"Paille, Daniel",F,2011/12,Boston,5
1.075,13.109756098,1,Concussion,"Paille, Daniel",F,2011/12,Boston,1
1.075,39.329268293,3,Facial,"Paille, Daniel",F,2011/12,Boston,3
1.325,307.012195122,19,Knee,"Peverley, Rich",F,2011/12,Boston,19
1.325,32.317073171,2,Undisclosed,"Peverley, Rich",F,2011/12,Boston,4
1.1,40.243902439,3,Illness,"Pouliot, Benoit",F,2011/12,Boston,3
1.1,26.829268293,2,Lower body,"Pouliot, Benoit",F,2011/12,Boston,2
0.846,41.268292683,4,Hip,"Sauve, Max",F,2011/12,Boston,4
0.813,9.914634146,1,Illness,"Thornton, Shawn",F,2011/12,Boston,1
4.007,4007,82,Concussion,"Savard, Marc","F ""retired""",2011/12,Boston,82
1.875,45.731707317,2,Concussion,"Boychuk, Johnny",D,2011/12,Boston,2
1.875,22.865853659,1,Flu,"Boychuk, Johnny",D,2011/12,Boston,1
1.875,45.731707317,2,Knee,"Boychuk, Johnny",D,2011/12,Boston,2
6.917,168.707317073,2,Leg,"Chara, Zdeno",D,2011/12,Boston,2
2.25,54.878048780,2,Lower body,"Ference, Andrew",D,2011/12,Boston,2
2.25,137.195121951,5,Lower body,"Ference, Andrew",D,2011/12,Boston,5
0.85,62.195121951,6,Knee,"Kampfer, Steven",D,2011/12,Boston,6
0.575,21.036585366,3,Head,"McQuaid, Adam",D,2011/12,Boston,6
0.575,7.012195122,1,Illness,"McQuaid, Adam",D,2011/12,Boston,1
0.575,7.012195122,1,Upper body,"McQuaid, Adam",D,2011/12,Boston,1
3.25,79.268292683,2,Leg,"Seidenberg, Dennis",D,2011/12,Boston,2
1.25,289.634146341,19,Groin,"Rask, Tuukka",G,2011/12,Boston,19
4,634.146341463,13,Knee,"Boyes, Brad",F,2011/12,Buffalo,13
4,97.560975610,2,Undisclosed,"Boyes, Brad",F,2011/12,Buffalo,2
0.525,76.829268293,12,Knee,"Ellis, Matt",F,2011/12,Buffalo,12
0.875,181.402439024,17,Ankle,"Ennis, Tyler",F,2011/12,Buffalo,34
2.3,84.146341463,3,Upper body,"Gaustad, Paul",F,2011/12,Buffalo,6
1.433,174.756097561,10,Concussion,"Gerbe, Nathan",F,2011/12,Buffalo,10
1.433,17.475609756,1,Facial,"Gerbe, Nathan",F,2011/12,Buffalo,1
1.433,157.280487805,9,Upper body,"Gerbe, Nathan",F,2011/12,Buffalo,9
3.525,859.756097561,20,Concussion,"Hecht, Jochen",F,2011/12,Buffalo,20
3.525,1461.585365854,34,Concussion,"Hecht, Jochen",F,2011/12,Buffalo,34
3.525,257.926829268,6,Lower body,"Hecht, Jochen",F,2011/12,Buffalo,6
0.908,88.585365854,8,Groin,"Kaleta, Patrick",F,2011/12,Buffalo,8
0.908,44.292682927,4,Lower body,"Kaleta, Patrick",F,2011/12,Buffalo,4
0.908,33.219512195,3,Upper body,"Kaleta, Patrick",F,2011/12,Buffalo,3
4.5,548.780487805,10,Lower body,"Leino, Ville",F,2011/12,Buffalo,10
1.2,131.707317073,9,Upper body,"McCormick, Cody",F,2011/12,Buffalo,9
1.2,234.146341463,16,Upper body,"McCormick, Cody",F,2011/12,Buffalo,16
4,97.560975610,2,Arm,"Roy, Derek",F,2011/12,Buffalo,2
4,48.780487805,1,Flu,"Stafford, Drew",F,2011/12,Buffalo,1
0.525,160.060975610,25,Lower body,"Stuart, Colin",F,2011/12,Buffalo,25
0.7,85.365853659,10,Upper body,"Tropp, Corey",F,2011/12,Buffalo,10
7.143,87.109756098,1,Upper body,"Vanek, Thomas",F,2011/12,Buffalo,1
7.143,261.329268293,3,Upper body,"Vanek, Thomas",F,2011/12,Buffalo,3
0.875,74.695121951,7,Flu,"Brennan, T.J.",D,2011/12,Buffalo,7
4,243.902439024,5,Knee,"Ehrhoff, Christian",D,2011/12,Buffalo,5
4,536.585365854,11,Upper body,"Ehrhoff, Christian",D,2011/12,Buffalo,11
3,109.756097561,3,Upper body,"Leopold, Jordan",D,2011/12,Buffalo,3
0.9,87.804878049,8,Concussion,"McNabb, Brayden",D,2011/12,Buffalo,8
1.3,63.414634146,4,Foot,"Myers, Tyler",D,2011/12,Buffalo,4
1.3,301.219512195,19,Wrist,"Myers, Tyler",D,2011/12,Buffalo,19
4.02,49.024390244,1,Hip,"Regehr, Robyn",D,2011/12,Buffalo,1
4.02,49.024390244,1,Upper body,"Regehr, Robyn",D,2011/12,Buffalo,1
4.02,196.097560976,4,Upper body,"Regehr, Robyn",D,2011/12,Buffalo,4
2.75,167.682926829,5,Illness,"Sekera, Andrej",D,2011/12,Buffalo,5
2.75,268.292682927,8,Upper body,"Sekera, Andrej",D,2011/12,Buffalo,8
0.95,11.585365854,1,Upper body,"Weber, Mike",D,2011/12,Buffalo,1
0.95,127.439024390,11,Upper body,"Weber, Mike",D,2011/12,Buffalo,11
6.25,609.756097561,8,Concussion,"Miller, Ryan",G,2011/12,Buffalo,8
1.271,403,26,Arm,"Backlund, Mikael",F,2011/12,Calgary,26
1.271,217,14,Finger,"Backlund, Mikael",F,2011/12,Calgary,14
0.693,67.609756098,8,Upper body,"Bouma, Lance",F,2011/12,Calgary,8
3.333,40.646341463,1,Flu,"Bourque, Rene",F,2011/12,Calgary,1
6,658.536585366,9,Upper body,"Cammalleri, Mike",F,2011/12,Calgary,9
2.5,121.951219512,4,Shoulder,"Comeau, Blake",F,2011/12,Calgary,4
2.55,31.097560976,1,Flu,"Glencross, Curtis",F,2011/12,Calgary,1
2.55,404.268292683,13,Knee,"Glencross, Curtis",F,2011/12,Calgary,13
2.55,31.097560976,1,Lower body,"Glencross, Curtis",F,2011/12,Calgary,1
0.8,9.756097561,1,Undisclosed,"Horak, Roman",F,2011/12,Calgary,1
0.55,40.243902439,6,Upper body,"Jackman, Tim",F,2011/12,Calgary,6
0.525,121.646341463,19,Ankle,"Jones, Blair",F,2011/12,Calgary,19
0.525,6.402439024,1,Lower body,"Kolanos, Krys",F,2011/12,Calgary,1
1.25,60.975609756,4,Knee,"Morrison, Brendan",F,2011/12,Calgary,4
1.25,106.707317073,7,Knee,"Morrison, Brendan",F,2011/12,Calgary,7
1.25,60.975609756,4,Undisclosed,"Morrison, Brendan",F,2011/12,Calgary,4
1.3,15.853658537,1,Lower body,"Moss, David",F,2011/12,Calgary,1
1.3,745.121951220,47,Lower body,"Moss, David",F,2011/12,Calgary,47
3.5,597.560975610,14,Ankle,"Stajan, Matt",F,2011/12,Calgary,14
1.9,486.585365854,21,Ankle,"Stempniak, Lee",F,2011/12,Calgary,21
3.5,42.682926829,1,Flu,"Tanguay, Alex",F,2011/12,Calgary,1
3.5,85.365853659,2,Undisclosed,"Tanguay, Alex",F,2011/12,Calgary,2
3.5,640.243902439,15,Upper body,"Tanguay, Alex",F,2011/12,Calgary,15
2.5,701.219512195,23,Hand,"Babchuk, Anton",D,2011/12,Calgary,23
0.742,126.682926829,14,Upper body,"Brodie, T.J.",D,2011/12,Calgary,14
1.25,213.414634146,14,Leg,"Butler, Chris",D,2011/12,Calgary,14
0.575,49.085365854,7,Upper body,"Carson, Brett",D,2011/12,Calgary,7
4.02,1029.512195122,21,Hamstring,"Giordano, Mark",D,2011/12,Calgary,21
1,48.780487805,4,Upper body,"Hannan, Scott",D,2011/12,Calgary,4
3.6,175.609756098,4,Upper body,"Sarich, Cory",D,2011/12,Calgary,4
0.7,187.804878049,22,Ankle,"Smith, Derek",D,2011/12,Calgary,22
0.7,59.756097561,7,Upper body,"Smith, Derek",D,2011/12,Calgary,7
0.863,263.109756098,25,Knee,"Karlsson, Henrik",G,2011/12,Calgary,25
0.846,30.951219512,3,Sinus,"Bowman, Drayson",F,2011/12,Carolina,3
0.75,18.292682927,2,Undisclosed,"Brent, Tim",F,2011/12,Carolina,2
0.875,74.695121951,7,Lower body,"Dalpe, Zac",F,2011/12,Carolina,7
0.625,22.865853659,3,Lower body,"Dwyer, Patrick",F,2011/12,Carolina,3
